user_23,user_55,user_324,user_64,user_432,user_2,user_543,user_99,user_5,user_321,movieId
0.0,2.674358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,0.0,4.195824881676808,5.029378402903811,5.079462989840348,0.0,0.0,28
0.0,3.6483022510773404,3.3843371818055363,0.0,4.252214452214452,4.627682297789226,0.0,4.229440531327039,0.0,0.0,29
0.0,0.0,0.0,0.0,0.0,0.0,1.3341868893791364,0.0,0.0,0.0,30
3.411918225315355,1.8781623514068668,2.3843371818055363,0.0,0.0,0.0,3.0980151650312218,0.0,3.2919191919191917,0.0,31
0.0,3.219160006941958,4.137493708169928,0.0,4.411556627728407,4.552623688155922,4.142158179475062,4.287533021258801,4.316665174838731,3.8609947037824726,32
0.0,2.7466129884757127,3.9319212889907447,0.0,5.257264957264957,0.0,4.622318745120641,3.846561138422061,0.0,3.4927797418063165,34
4.411918225315355,2.7864539045433974,3.3739983420834485,0.0,0.0,3.5526236881559217,3.807629151579499,4.190341128208563,0.0,5.371428571428571,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1072021806720898,0.0,0.0,38
0.0,2.4177278634200436,2.8100910949198106,0.0,3.2503205128205126,2.0526236881559217,4.120447183332264,3.5566175550950807,0.0,3.346493024870237,39
0.0,3.444347826086956,0.0,0.0,3.385284280936455,4.552623688155922,5.098015165031222,0.0,0.0,0.0,41
0.0,0.0,2.9968855788761,0.0,0.0,0.0,0.0,2.0794629898403487,0.0,0.0,43
0.0,1.3606868568310788,2.68063477818972,0.0,0.0,0.0,0.0,2.535013794939406,0.0,0.0,44
0.0,0.0,2.624153296907325,0.0,0.0,0.0,0.0,2.3679245283018866,1.549515001127904,0.0,45
0.0,0.0,0.0,0.0,0.0,0.0,5.029378402903811,0.0,0.0,2.924761904761905,46
4.481303463894626,3.5529159537189514,4.0102394866811215,0.0,0.0,5.052623688155922,4.835040875130101,4.632224056007005,4.392829428290402,4.26293242395667,47
0.0,1.9514851170152325,2.421147838648258,0.0,3.2574239559763867,0.0,4.199789851198584,3.357129883274788,3.561182872427342,0.0,48
0.0,3.0002167182662536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65585
0.0,3.8028993132834716,3.9523159271596886,0.0,0.0,4.603534364466609,4.948311769506897,4.676079909469803,0.0,4.227504026930129,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.049065967507842,0.0,0.0,49
0.0,2.447142857142857,0.0,0.0,4.572079772079771,0.0,4.2247991089889405,0.0,0.0,4.371428571428572,52
0.0,2.5795209580838323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98361
0.0,1.4443478260869562,0.0,0.0,4.572079772079771,2.5526236881559217,0.0,4.064266757477272,0.0,4.371428571428572,58
0.0,0.0,2.3656621429704128,2.3499398818547754,3.2574239559763867,0.0,0.0,2.891593167355141,4.549407114624506,3.2827687776141388,60
0.0,3.1079282868525895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65596
4.411918225315355,2.7608839909681184,3.100857142857143,4.312718449896501,0.0,0.0,4.795736671059817,3.6259511265675655,4.549407114624506,4.657735421252545,62
0.0,0.20582430806257523,2.581436454640393,0.0,0.0,0.0,0.0,3.891593167355141,0.0,0.0,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3679245283018866,0.0,1.9247619047619051,64
0.0,1.4032147485523379,2.4131608870680807,0.0,0.0,0.0,0.0,3.2566074684501247,0.0,0.0,65
0.0,-0.39666666666666694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
0.0,2.174358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65601
0.0,0.0,0.0,0.0,2.5720797720797717,0.0,0.0,0.0,0.0,0.0,68
0.0,3.447142857142857,4.077637040090645,0.0,0.0,0.0,0.0,4.0055717970924,0.0,0.0,69
0.0,2.8058164717094867,3.31799102239524,0.0,0.0,0.0,4.057481835723878,4.09325537326134,0.0,0.0,70
0.0,1.4848818897637792,1.3843371818055363,0.0,0.0,0.0,3.0980151650312218,0.0,0.0,0.9247619047619051,71
0.0,2.174358974358974,0.0,0.0,0.0,0.0,0.0,3.4129072272638243,0.0,0.0,72
0.0,0.0,2.9968855788761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.924761904761905,74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4129072272638243,0.0,3.0290556900726395,75
0.0,1.4998616878547517,3.502198606778169,0.0,0.0,0.0,2.99593210124548,0.0,0.0,0.0,76
0.0,0.0,1.4346191565871198,0.0,0.0,0.0,0.0,0.0,1.656048675733715,2.3714285714285714,79
0.0,2.7211813186813187,0.0,0.0,2.5720797720797717,0.0,3.0980151650312218,4.233778186838473,2.776641414141414,0.0,81
0.0,0.0,0.0,0.0,4.572079772079771,0.0,0.0,0.0,0.0,0.0,82
0.0,3.7236565096952905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163925
0.0,0.0,0.0,0.0,0.0,0.0,4.454747751473314,0.0,0.0,3.2827687776141388,86
0.0,0.0,5.43461915658712,0.0,4.572079772079771,0.0,0.0,0.0,0.0,0.0,85
0.0,2.793980561151072,2.6665257819103974,0.0,0.0,3.5526236881559217,0.0,3.9479421028843373,3.0711462450592886,0.0,88
0.0,1.447142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
0.0,0.0,2.9968855788761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
0.0,1.4443478260869562,0.0,0.0,0.0,2.5526236881559217,0.0,0.0,0.0,1.0290556900726395,92
0.0,2.2058243080625752,1.4346191565871198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
0.0,3.674358974358974,0.0,0.0,0.0,0.0,0.0,4.079462989840348,0.0,0.0,94
0.0,2.0600365566900214,1.565849311134679,0.0,5.250320512820513,3.5526236881559217,4.390573348908106,3.3679245283018866,0.0,3.2527314765701814,95
0.0,3.272314410480349,4.384337181805536,0.0,0.0,0.0,0.0,0.0,0.0,2.8412698412698414,97
0.0,4.523704514264814,0.0,4.523404255319148,0.0,0.0,0.0,0.0,4.549515001127904,0.0,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0290556900726395,102
0.0,2.578985157087443,3.0785978585615776,0.0,0.0,2.0526236881559217,3.366607218255795,4.70490178879622,2.89566935010095,3.3160621801152725,104
0.0,0.0,2.1665257819103974,0.0,3.2503205128205126,0.0,4.954769736842104,3.5082849032108228,0.0,0.0,105
0.0,4.221181318681319,0.0,0.0,0.0,0.0,0.0,0.0,4.276641414141414,0.0,65642
0.0,2.198822195140197,3.6853713016859673,0.0,0.0,0.0,4.363038277511961,3.9079553874609103,3.5454545454545454,3.0290556900726395,107
4.339438296680207,3.346078556110108,3.6437373064987586,0.0,0.0,4.552623688155922,4.976550099742326,4.630443735417323,0.0,4.0537494131929535,110
3.2791951131872077,3.1857807096769895,3.6191152380612186,0.0,0.0,4.552623688155922,4.2738827822434295,4.580399468776785,4.089131776055524,4.246236523828234,111
0.0,2.822715317923252,3.484857816732732,0.0,0.0,3.5526236881559217,3.980646557606945,4.64881170216564,0.0,3.3714285714285714,112
0.0,0.0,0.0,0.0,0.0,0.0,2.374237223493516,0.0,0.0,0.0,65651
0.0,0.0,0.0,3.498588530503424,4.572079772079771,0.0,0.0,3.4129072272638243,0.0,0.0,116
0.0,0.0,0.0,0.0,0.0,0.0,3.99593210124548,0.0,0.0,0.0,119
0.0,0.0,2.3843371818055363,0.0,0.0,0.0,4.586022840119165,0.0,0.0,0.0,122
0.0,0.0,0.0,0.0,0.0,4.695824881676808,0.0,0.0,0.0,0.0,123
0.0,3.7236565096952905,0.0,2.0234042553191482,0.0,0.0,0.0,0.0,0.0,0.0,32892
0.0,0.0,2.972004318401135,0.0,0.0,0.0,5.789313222079588,0.0,4.971729490022173,0.0,125
0.0,0.0,1.4346191565871198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7256024309236095,0.0,0.0,129
0.0,3.2236565096952905,0.0,5.023404255319148,0.0,0.0,0.0,0.0,0.0,0.0,32898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3679245283018866,0.0,0.0,132
0.0,2.600985985322754,3.531873161163779,0.0,0.0,0.0,0.0,2.926556218841208,0.0,2.2527314765701814,135
0.0,0.0,0.0,3.498588530503424,0.0,0.0,0.0,0.0,0.0,0.0,137
0.0,2.984881889763779,0.0,0.0,0.0,0.0,5.029378402903811,0.0,0.0,3.3714285714285714,140
4.139910773056389,3.024092306835404,2.5042430078172346,0.0,2.5720797720797717,0.0,4.611148802844791,4.049630579357296,3.3737989537712174,0.0,141
0.0,0.0,0.0,0.0,0.0,0.0,3.0980151650312218,4.379035639412997,0.0,0.0,144
4.411918225315355,3.02530786669136,2.6211680847116243,0.0,0.0,0.0,4.211404756926874,0.0,0.0,0.0,145
0.0,3.0854523165932677,3.4696223316912973,0.0,0.0,0.0,0.0,4.117344481898174,2.855751391465677,0.0,65682
0.0,2.174358974358974,2.3843371818055363,0.0,0.0,0.0,0.0,0.0,0.0,5.229323308270677,147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229323308270677,32914
0.0,3.3154983678062133,0.0,0.0,0.0,0.0,0.0,3.8593334630097904,0.0,0.0,65685
3.411918225315355,2.8596633724555196,3.850785256790839,3.8678084846908316,4.457527803461082,4.052623688155922,5.0490294785423195,0.0,0.0,0.0,150
0.0,2.9361039830197107,3.2477826211973246,0.0,3.663395225464191,3.5526236881559217,5.497723051577504,4.079462989840348,2.927843456991439,0.0,151
0.0,0.0,0.4696223316912973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152
3.411918225315355,1.4686985770997054,2.8162996615966467,0.0,0.0,2.5526236881559217,4.118657222689859,0.0,0.0,0.0,153
0.0,0.0,3.8843371818055363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4129072272638243,0.0,0.0,155
0.0,1.6843382362914068,3.531873161163779,0.0,0.0,0.0,4.098015165031222,0.0,0.0,0.0,157
0.0,1.0047768733379416,2.5031553187117908,0.0,0.0,2.5526236881559217,4.461923731077184,3.265387045195338,3.0454545454545454,0.0,158
0.0,0.0,2.8739983420834485,0.0,0.0,0.0,3.0980151650312218,0.0,0.0,0.0,159
0.0,1.598935340397471,2.3613656871217796,0.0,0.0,2.5526236881559217,4.332271589544125,0.0,0.0,0.0,160
3.8394382966802074,3.5704496849624006,2.9968855788761,3.6630762211705123,3.8051137679241838,4.052623688155922,4.655913444294248,0.0,3.5610132609992498,0.0,161
0.0,3.447142857142857,3.8843371818055363,0.0,0.0,0.0,0.0,0.0,4.549515001127904,0.0,162
0.0,2.9481939679217577,3.586948232411249,0.0,0.0,4.8414603978052995,4.554076195393572,0.0,0.0,0.0,163
0.0,0.0,0.0,0.0,2.663395225464191,0.0,4.024350098434525,0.0,0.0,0.0,164
0.0,2.759704096014044,4.138168074167944,3.9741795266387117,0.0,3.5526236881559217,0.0,0.0,3.2885375494071143,0.0,165
0.0,3.7236565096952905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131237
2.411918225315355,1.6569416278333555,0.0,3.793858800773694,0.0,0.0,4.23415178317238,0.0,0.0,3.2827687776141388,168
0.0,0.0,0.0,0.0,2.663395225464191,0.0,0.0,0.0,0.0,0.0,169
0.0,3.234324668206357,3.417494735362901,0.0,0.0,0.0,0.0,4.214827252274308,0.0,0.0,170
0.0,3.447142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091428571428572,171
0.0,2.5055168692397816,2.951805496589014,0.0,0.0,5.052623688155922,3.99593210124548,2.60818001513334,0.0,0.0,172
0.0,2.0244818409403145,3.2260710584860104,0.0,0.0,4.052623688155922,3.58121644921277,1.73238628200065,0.0,3.2827687776141388,173
0.0,1.2058243080625752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174
0.0,3.674358974358974,3.8843371818055363,3.683752417794971,0.0,0.0,0.0,0.0,3.8331378299120233,4.1034587585749,175
0.0,3.103333333333333,0.0,0.0,0.0,0.0,0.0,4.233778186838473,3.549515001127904,0.0,176
0.0,0.0,2.8843371818055363,0.0,0.0,0.0,0.0,0.0,2.927843456991439,0.0,177
0.0,3.0419367487271107,3.3600437968634584,0.0,0.0,0.0,0.0,4.359114239783433,0.0,0.0,180
0.0,0.20582430806257523,2.400258772566752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181
0.0,1.9893571274030473,2.04563334233361,0.0,0.0,2.5526236881559217,4.592186125498179,3.40661559222231,4.549407114624506,2.3693009118541037,185
3.6399107730563887,0.0,2.0360069365894216,0.0,3.663395225464191,2.5526236881559217,4.419626117122035,3.673111611067581,0.0,0.0,186
0.0,2.7236565096952905,4.469622331691298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98491
0.0,3.326580937256371,0.0,0.0,0.0,0.0,3.0980151650312218,2.7256024309236095,0.0,0.0,188
0.0,0.0,0.0,0.0,3.385284280936455,0.0,0.0,5.412907227263824,0.0,0.0,187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.549515001127904,0.0,190
0.0,1.8725001329328423,1.8843371818055363,0.0,0.0,0.0,2.9762354015254084,2.8429245283018862,0.0,0.0,193
0.0,0.0,0.0,3.738555770470664,2.252214452214452,0.0,0.0,3.302563634627938,1.549515001127904,0.0,194
0.0,0.0,0.0,0.0,3.663395225464191,0.0,0.0,0.0,0.0,0.0,195
0.0,2.196462716493633,1.840050744170478,0.0,0.0,3.5526236881559217,3.7986647244898704,0.0,0.0,0.0,196
0.0,2.78077782013261,3.479982270451105,0.0,0.0,0.0,6.098015165031222,3.373392872726623,2.927843456991439,0.0,198
0.0,4.174358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65738
0.0,2.6391337767599454,0.0,0.0,0.0,0.0,0.0,3.4129072272638243,0.0,0.0,203
0.0,0.9677227722772277,1.925743731119606,0.0,3.663395225464191,0.0,3.9538338014497074,0.0,0.0,0.0,204
0.0,0.0,3.4968855788761,3.738555770470664,0.0,0.0,3.0980151650312218,3.8376214979988563,2.6606060606060606,0.0,205
0.0,4.174358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65740
2.411918225315355,1.6743589743589742,2.8739983420834485,0.0,4.663395225464191,0.0,0.0,0.0,1.656048675733715,2.924761904761905,207
0.0,1.9731067696175932,1.9247440860596319,2.9867235440809763,2.932214637716517,3.0526236881559217,4.039828337369838,2.9670951925395066,3.290952957510598,0.0,208
0.0,0.0,0.0,0.0,0.0,0.0,3.954769736842105,0.0,0.0,0.0,210
0.0,1.6743589743589742,3.1665257819103974,0.0,0.0,0.0,0.0,3.891593167355141,0.0,0.0,212
0.0,3.2236565096952905,0.0,0.0,0.0,0.0,0.0,-0.08602284011916517,0.0,0.0,213
0.0,2.7236565096952905,0.0,0.0,0.0,0.0,0.0,4.35933346300979,4.549515001127904,3.3693009118541037,215
0.0,2.80371391803617,3.684687335754848,0.0,0.0,0.0,0.0,4.212240881170415,0.0,4.0290556900726395,216
0.0,2.174358974358974,1.4346191565871198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
0.0,0.0,0.0,0.0,3.663395225464191,0.0,0.0,4.412907227263824,0.0,0.0,218
0.0,0.0,0.0,0.0,3.663395225464191,0.0,0.0,1.3790356394129977,3.5494071146245054,3.924761904761905,222
0.0,3.3589196909896715,3.6235562897078037,0.0,4.385284280936455,3.5526236881559217,5.17478028966316,4.533412664373346,4.776641414141414,3.6507836210287157,223
3.411918225315355,3.1821085056087064,4.200734956361966,0.0,0.0,3.195824881676808,0.0,4.92580234180671,3.7174447174447174,2.924761904761905,224
2.411918225315355,2.226052623737529,0.0,3.5533642710805813,3.663395225464191,3.5526236881559217,4.561975364162257,0.0,0.0,0.0,225
0.0,1.256329106425037,2.43461915658712,0.0,2.663395225464191,0.0,3.5860228401191656,0.0,0.0,0.0,227
0.0,0.0,0.0,0.0,0.0,0.0,3.5860228401191656,0.0,0.0,0.0,228
0.0,0.0,0.0,0.0,0.0,0.0,5.098015165031222,3.3790356394129977,0.0,0.0,229
0.0,2.377610444954142,0.0,0.0,0.0,0.0,0.0,2.9086776273939328,0.0,0.0,230
0.0,2.309602612964789,3.3337247523518894,0.0,3.2503205128205126,3.5526236881559217,0.0,0.0,2.910480621404293,0.0,231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079462989840348,0.0,0.0,232
0.0,2.447142857142857,3.531873161163779,0.0,1.6633952254641906,0.0,3.1631977611742896,0.0,0.0,0.0,234
0.0,3.371183049240221,4.236112890281234,0.0,0.0,4.3414603978052995,4.032218725362268,3.8066900321700587,3.925500723074158,0.0,235
0.0,2.89501888196368,3.246418737399579,0.0,3.663395225464191,2.5526236881559217,4.61908745931172,0.0,4.119400722687476,0.0,236
0.0,0.0,0.0,0.0,3.663395225464191,0.0,0.0,4.379035639412997,2.5494071146245054,0.0,237
4.139910773056389,2.3797472220748865,3.3899086716471,0.0,0.0,0.0,4.945097810898929,3.7676667984908137,0.0,0.0,33004
0.0,2.603333333333333,2.3543325125292855,0.0,0.0,0.0,5.363038277511961,0.0,4.545454545454545,0.0,239
0.0,0.0,2.43461915658712,0.0,0.0,0.0,0.0,4.0490659675078415,0.0,0.0,242
0.0,0.0,0.0,0.0,0.0,0.0,3.954769736842105,4.986805900615453,4.549515001127904,0.0,246
0.0,0.0,0.0,0.0,0.0,0.0,3.5860228401191656,0.0,0.0,0.0,248
0.0,0.0,3.9968855788761,0.0,0.0,0.0,5.098015165031222,3.0794629898403483,0.0,0.0,249
0.0,1.174280303030303,1.477137445887446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250
0.0,1.9443478260869562,0.0,0.0,0.0,3.0526236881559217,0.0,0.0,0.0,0.0,251
0.0,2.4312802411496546,0.0,3.312718449896501,4.663395225464191,3.0526236881559217,5.021586204510948,0.0,3.6064470251302145,0.0,252
0.0,3.1052618176340503,3.456273481572879,0.0,0.0,5.052623688155922,3.8205280617907267,0.0,0.0,0.0,253
0.0,0.0,1.6025546997073497,0.0,0.0,0.0,0.0,2.391593167355141,0.0,0.0,255
0.0,1.6915222508295134,2.2907803953833534,0.0,3.663395225464191,0.0,4.586022840119165,0.0,0.0,0.0,256
0.0,2.065806451612903,0.0,0.0,3.663395225464191,0.0,4.7696575671018975,0.0,0.0,0.0,257
0.0,2.5894199535962876,1.4835219816947258,0.0,0.0,0.0,3.0980151650312218,3.6173444818981744,0.0,3.2827687776141388,258
0.0,0.0,0.0,0.0,0.0,0.0,3.8349508376983596,0.0,0.0,0.0,259
0.0,3.639793826636229,4.394393860912327,0.0,0.0,4.865608331127918,5.375380679770583,4.467340153430127,3.8599593058216035,3.9332248366251066,260
4.411918225315355,0.0,0.0,4.312718449896501,4.663395225464191,0.0,4.538607813518053,3.5329598697337907,0.0,0.0,261
0.0,3.2978059071729957,0.0,3.8499398818547754,0.0,0.0,5.363038277511961,0.0,4.545454545454545,0.0,262
0.0,1.7807778201326097,2.8739983420834485,0.0,0.0,0.0,0.0,4.064416693425081,0.0,4.924761904761905,265
3.411918225315355,2.78915142040121,3.6325423396098824,0.0,4.513974787342011,3.5526236881559217,4.64403491659814,0.0,0.0,0.0,266
0.0,1.209175627240143,1.8650135295157018,0.0,0.0,0.0,0.0,3.584813711030702,0.0,0.0,267
0.0,2.0894199535962876,0.0,2.0234042553191482,0.0,0.0,0.0,3.1173444818981744,0.0,0.0,65802
0.0,0.0,0.0,0.0,4.663395225464191,0.0,5.029378402903811,0.0,0.0,0.0,270
0.0,0.0,0.0,0.0,0.0,0.0,3.0980151650312218,0.0,0.0,0.0,271
0.0,2.02852176576818,0.0,4.312718449896501,0.0,0.0,4.098015165031222,4.079462989840348,0.0,0.0,272
0.0,2.7211813186813187,1.9968855788761002,2.5914394459349843,0.0,0.0,3.5293784029038107,0.0,0.0,0.0,273
0.0,1.6743589743589742,0.0,0.0,3.663395225464191,0.0,0.0,0.0,0.0,0.0,274
0.0,0.0,2.531873161163779,0.0,0.0,0.0,0.0,2.3790356394129977,0.0,0.0,275
0.0,2.421836893863511,0.0,0.0,2.663395225464191,0.0,4.586022840119165,0.0,0.0,0.0,276
4.411918225315355,3.8417318068598516,2.6665257819103974,0.0,0.0,0.0,4.024350098434525,3.391593167355141,0.33313782991202334,0.0,277
0.0,0.0,1.5318731611637788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278
0.0,0.0,0.0,0.0,2.663395225464191,0.0,0.0,0.0,0.0,0.0,279
4.411918225315355,0.0,0.0,0.0,0.0,0.0,4.098015165031222,5.379035639412997,0.0,0.0,280
0.0,2.659009336506842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98585
0.0,0.0,3.1665257819103974,3.312718449896501,4.513974787342011,0.0,3.983030355617424,0.0,0.0,0.0,282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549515001127904,0.0,283
0.0,0.0,0.0,0.0,3.663395225464191,0.0,5.348756054169228,0.0,0.0,0.0,281
0.0,0.0,0.0,0.0,0.0,0.0,5.029378402903811,0.0,0.0,0.0,284
0.0,2.9754121909021123,3.7719603668403288,3.2846632045136706,4.250320512820513,4.052623688155922,3.3281768116859167,0.0,3.120043834241411,0.0,288
0.0,0.0,0.0,0.0,4.663395225464191,0.0,5.029378402903811,0.0,0.0,0.0,289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233778186838473,0.0,0.0,290
3.411918225315355,2.3532838169366173,3.0977128752730367,3.657310213591366,4.212672318489309,4.052623688155922,4.683324726853828,0.0,3.8025533145591974,0.0,292
0.0,3.4471785910811787,3.5054345354715424,0.0,0.0,4.103534364466609,4.949449115798459,0.0,4.1560486757337145,4.881151596760964,293
0.0,0.0,0.0,0.0,2.663395225464191,0.0,0.0,0.0,0.0,0.0,294
0.0,3.787755953689289,4.544789448050358,0.0,0.0,4.3414603978052995,4.5544896094190745,0.0,0.0,4.047551184575189,296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549515001127904,0.0,298
0.0,3.209175627240143,3.6019458082856657,3.4072525640572566,3.1924516044041775,0.0,4.791570008597678,3.6736069150120367,0.0,0.0,300
0.0,3.2236565096952905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0794629898403483,0.0,0.0,302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276641414141414,0.0,98607
0.0,2.7248377841296465,3.5048660859707725,0.0,0.0,0.0,3.954769736842105,3.8098008362832725,0.0,0.0,303
0.0,2.447142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305
0.0,3.7236565096952905,0.0,0.0,0.0,0.0,0.0,5.0490659675078415,0.0,0.0,306
0.0,3.2236565096952905,2.8739983420834485,0.0,3.752214452214452,0.0,0.0,4.064416693425081,0.0,0.0,307
0.0,3.2236565096952905,0.0,4.023404255319148,0.0,0.0,0.0,4.064266757477272,0.0,0.0,308
0.0,0.0,2.531873161163779,0.0,0.0,0.0,0.0,0.0,0.0,4.711969111969112,304
0.0,0.0,0.0,0.0,0.0,0.0,5.599780701754385,0.0,0.0,0.0,61
0.0,0.20582430806257523,1.5318731611637788,0.0,0.0,0.0,1.5860228401191656,0.0,0.0,0.0,312
0.0,0.0,2.4696223316912973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.412907227263824,0.0,0.0,314
0.0,2.701159013770073,1.4346191565871198,3.597543335732538,3.663395225464191,3.5526236881559217,4.2774147971901995,0.0,0.0,0.0,315
0.0,2.819583426483308,2.8435497164559944,0.0,2.976131137507952,4.552623688155922,4.320794364413368,0.0,0.0,0.0,316
0.0,2.620648756090209,2.548295404471214,0.0,4.663395225464191,0.0,4.423411488155762,3.6274678100547053,3.5454545454545454,0.0,317
4.689390470026295,3.827799225541304,4.206594330772276,0.0,0.0,0.0,5.006152143290397,0.0,0.0,4.230052393107185,318
0.0,0.0,2.8843371818055363,0.0,0.0,0.0,0.0,5.379035639412997,4.833137829912023,0.0,319
