user_383,user_84,user_349,user_42,movieId
3.7643011332973555,2.0921975729996207,2.749122581339707,2.840909090909091,172
0.0,1.7492693047766397,3.0036371768434207,0.0,173
4.405667869382491,0.0,0.0,0.0,8366
0.0,3.699419795221843,3.7397297297297296,4.723803827751196,175
3.9544588245875683,3.8894197952218432,4.066590919594845,4.270848048816085,8368
4.1607804296199715,0.0,0.0,0.0,8370
4.446443735555134,0.0,1.6234821203110172,1.983941877794337,8371
2.885954381752701,0.0,3.564010032760033,0.0,180
0.0,0.0,1.7094398746572663,0.0,181
4.040002646889079,0.0,0.0,0.0,36
4.249673202614379,0.0,0.0,0.0,183
0.0,0.0,3.1834968530174015,0.0,57528
3.1834098706491387,2.0921975729996207,3.2445259646106797,0.0,185
2.525258846285129,2.386798356902067,3.0944433857450373,0.0,186
2.9185645497136905,0.0,0.0,0.0,8373
5.008021390374331,0.0,0.0,0.0,188
2.9611316179717453,0.0,0.0,0.0,8376
5.249673202614379,0.0,0.0,0.0,190
3.249673202614379,3.1179912237932714,0.0,0.0,193
5.249673202614379,0.0,3.6994266994266995,0.0,194
0.0,0.0,0.7211386644376336,0.5573180256169947,8387
3.025258846285129,2.3817274875295356,0.0,0.0,198
0.0,0.0,2.962739438467594,0.0,199
5.4185645497136905,3.2952210767324344,3.3920273915332952,3.5573180256169947,106696
0.0,0.0,4.962739438467594,0.0,203
3.0080213903743314,1.0465626523647003,0.0,0.0,204
2.8183600713012478,3.6591167649188128,3.8340905565162564,0.0,205
3.525258846285129,1.7091048345919218,0.0,0.0,207
2.9628796375907474,3.27106211779272,2.521209496356705,2.779360108372455,208
0.0,2.918233354543877,0.0,0.0,8183
0.0,0.0,4.5468029004614365,0.0,8405
0.0,0.0,4.221138664437634,4.057318025616995,215
2.729009291310542,4.46057582198747,0.9627394384675938,0.0,216
0.0,0.0,3.962739438467594,0.0,218
0.0,0.0,0.0,3.47895256916996,222
3.0940699088921506,0.0,4.237666657847248,0.0,223
3.937795733241121,0.0,4.3311136050884205,0.0,224
0.0,0.0,4.1325075075075075,0.0,225
0.0,3.1179912237932714,0.0,0.0,227
0.0,0.0,2.962739438467594,0.0,228
4.249673202614379,0.0,0.0,0.0,230
3.5092676849661895,3.3798063798620492,0.0,0.0,231
0.0,3.4463005291667974,3.486610463674684,0.0,90345
4.249673202614379,0.0,0.0,0.0,233
4.094200044045302,0.0,4.424723067353901,3.47895256916996,235
3.176055768600626,3.0261755929474443,3.6660357534973134,0.0,33004
0.0,0.0,0.0,2.47895256916996,237
4.570513704394493,0.0,3.962739438467594,0.0,236
0.0,0.0,3.1815815815815816,0.0,238
3.4185645497136905,0.0,0.0,0.0,239
4.008021390374331,0.0,0.0,0.0,241
1.7643011332973555,0.0,0.0,0.0,8427
4.4185645497136905,0.0,0.0,0.0,49389
3.4185645497136905,0.0,0.0,0.0,246
0.0,4.408807550323884,4.55085990597373,4.4839418777943365,114935
3.4185645497136905,0.0,4.0468029004614365,0.0,247
0.0,0.0,2.7094398746572663,0.0,248
0.0,0.0,2.064010032760033,0.0,250
3.4185645497136905,0.0,0.0,0.0,82167
3.8183600713012478,0.0,3.962739438467594,0.0,252
4.228063154324111,4.654869042872372,0.0,0.0,253
0.0,0.0,0.20943987465726632,0.0,255
2.8670843584522583,2.699419795221843,2.647426581577967,0.0,256
4.075583177573858,0.0,4.281309476477286,0.0,260
0.0,0.0,0.0,4.47895256916996,261
4.240312393432643,0.0,0.0,0.0,262
3.525258846285129,0.0,4.459710426812054,4.36590909090909,265
5.025258846285129,0.0,0.0,1.47895256916996,266
0.0,0.0,2.962739438467594,0.0,267
4.202542352896852,1.6179912237932714,3.8766536181812135,0.0,8464
0.0,3.0245442300747563,2.664380568811664,0.0,273
0.0,0.0,4.097773738231646,0.0,272
4.045047015088564,0.0,0.0,0.0,277
0.0,0.0,4.962739438467594,0.0,281
2.9185645497136905,2.9088075503238837,3.6976269831311637,0.0,82202
4.077450980392157,0.0,3.7094398746572663,0.0,282
0.0,4.156882285839246,3.808142697096397,3.8060094805174507,106782
0.0,3.823145389375856,3.682237371514219,0.0,288
3.4860879584296236,3.1804808313618933,3.5993397670646408,0.0,292
4.202217004641383,4.273592145396224,3.991779790110145,4.053905647642176,293
0.0,3.607715886046703,3.4491174848317705,0.0,90405
0.0,0.0,3.469007382099933,0.0,57640
4.313602082252055,0.0,0.0,0.0,296
3.573992561477433,0.0,3.563516733131806,3.3440060356305645,300
0.0,0.0,3.7094398746572663,0.0,8493
0.7643011332973555,0.0,0.0,0.0,8494
0.0,0.0,4.064010032760033,0.0,303
4.934658187599364,0.0,0.0,0.0,304
0.0,0.0,4.743103775591834,0.0,306
3.525258846285129,4.418233354543877,4.416550797530924,2.4200757575757574,307
0.0,4.418233354543877,4.962739438467594,0.0,308
2.249673202614379,0.0,2.962739438467594,0.0,312
0.0,0.0,4.962739438467594,0.0,314
0.0,3.1179912237932714,0.0,3.590909090909091,315
3.517928765446694,4.117991223793272,3.3029831405465613,0.0,316
4.15477390210963,4.179985832957692,3.7799995138104427,0.0,317
4.898772786953636,0.0,4.670586345291429,0.0,318
0.0,0.0,4.170812424348604,0.0,319
3.4185645497136905,0.0,3.546802900461437,0.0,8507
0.0,3.8615668514551564,4.126475184694193,0.0,57669
3.844416440718965,0.0,0.0,0.0,41285
2.2643011332973555,0.0,3.962739438467594,4.223803827751196,327
0.0,0.0,5.014282575258186,0.0,90439
3.7959110406607697,3.363578568502144,3.6135699921379203,3.218083003952569,329
0.0,0.0,2.962739438467594,0.0,330
4.4608894987569645,3.023473701421973,0.0,0.0,333
3.525258846285129,2.402390810215348,4.564010032760033,0.0,8528
3.7665885880580072,4.180570237699719,4.542207490405458,3.983941877794337,8529
3.4014193754473396,3.418233354543877,0.0,0.0,337
3.8991467289183377,0.0,3.5707962450863375,3.704642102902038,339
0.0,3.3113557204065156,3.680292603987935,3.483941877794337,164179
0.0,3.407283465822626,3.1325075075075075,0.0,338
3.6471803874258955,0.0,0.0,3.5372971960510107,342
3.9185645497136905,4.679985832957692,0.0,0.0,8533
3.3739829695119803,3.4760858881281367,0.0,0.0,344
3.6471803874258955,4.467197572999621,0.0,0.0,345
4.077450980392157,0.0,0.0,0.0,8535
4.249673202614379,0.0,0.0,0.0,347
3.6397621981059034,0.0,3.977204106541131,0.0,350
3.249673202614379,0.0,3.962739438467594,0.0,351
3.7849864076776414,0.0,0.0,0.0,353
2.473875979982379,0.0,2.382704310092633,0.0,355
4.105476405219373,0.0,0.0,0.0,356
3.3153558171001207,0.0,0.0,4.557318025616995,357
0.0,0.0,0.0,2.565909090909091,358
4.4185645497136905,0.0,3.962739438467594,1.8259090909090907,362
4.01064132301216,4.035043003844813,0.0,0.0,364
4.025258846285129,0.0,0.0,0.0,365
5.008021390374331,0.0,0.0,0.0,366
2.9298348020494407,3.466235443843843,0.0,2.4591263362165496,367
5.516339869281046,0.0,0.0,0.0,368
2.025258846285129,3.899946111011317,4.761637438805049,0.0,370
0.0,0.0,3.962739438467594,0.0,371
3.5888743453977807,0.0,0.0,0.0,372
0.0,0.0,3.7211386644376336,3.5573180256169947,374
0.0,2.5175521994988777,2.962739438467594,2.9647186147186146,376
3.7692549725955606,0.0,0.0,0.0,377
4.597980763058869,4.131414804235492,4.4374243165494605,3.248948831963166,49530
0.0,3.6799858329576924,0.969007382099933,0.0,139642
0.0,3.6799858329576924,0.0,0.0,139644
3.6059524385977775,0.0,3.7396727949655544,0.0,380
5.008021390374331,3.918233354543877,3.7211386644376336,3.5573180256169947,382
0.0,2.689419795221843,2.962739438467594,0.0,383
0.0,0.0,0.969007382099933,0.0,8574
4.008021390374331,0.0,0.0,0.0,381
0.0,3.7091048345919218,0.0,0.0,33154
3.7519235542318192,0.0,0.0,0.0,379
0.0,0.0,2.7211386644376336,2.5573180256169947,33158
0.0,0.0,3.647762516614976,3.483941877794337,33162
3.7380226852178846,3.7652067092253376,4.095913443103351,0.0,33166
2.249673202614379,3.9463005291667974,3.986610463674684,0.0,407
4.4185645497136905,0.0,0.0,0.0,8600
2.9185645497136905,4.160457559450549,3.6661719162594175,0.0,410
0.0,0.0,4.064010032760033,0.0,413
0.0,0.0,2.7094398746572663,0.0,415
3.4185645497136905,0.0,0.0,0.0,8609
2.4185645497136905,4.179985832957692,3.469007382099933,0.0,106916
0.0,0.0,2.6994266994266995,0.0,420
0.0,0.0,4.061906193717829,3.983941877794337,106918
0.0,0.0,3.0704699400554984,0.0,421
0.0,0.0,3.591028455990194,0.0,106920
3.0080213903743314,0.0,0.0,0.0,423
0.0,0.0,0.0,5.399242424242424,430
0.0,3.4463005291667974,4.023736935103511,0.0,431
3.9427515727261064,2.447878790244162,3.23598795287068,0.0,8622
3.2447314849912705,0.0,2.962739438467594,0.0,432
4.008021390374331,3.0178399233300772,0.0,0.0,434
3.160753428352467,0.0,2.2832935890776436,2.4113395978306,435
0.0,0.0,4.1834968530174015,0.0,115122
4.025258846285129,0.0,0.0,0.0,8623
3.8573493801076775,0.0,3.962739438467594,0.0,440
0.0,0.0,2.564010032760033,3.7238038277511962,441
3.2643011332973555,4.117991223793272,3.408986929373556,0.0,442
3.5242103858871396,3.2091048345919218,3.9954603689527968,3.483941877794337,8636
3.8183600713012478,0.0,0.0,0.0,445
4.577450980392157,0.0,4.0468029004614365,0.0,8638
4.008021390374331,0.0,0.0,0.0,448
3.904078929283072,3.844818587548289,3.856374896095276,3.520657862050166,8641
0.0,0.0,2.7211386644376336,2.5573180256169947,8643
3.72261065547821,3.2025995523101805,3.863842917272105,0.0,8644
4.525258846285129,3.7091048345919218,0.0,0.0,8645
2.9185645497136905,0.0,3.392802464538711,3.0696800706626624,454
3.4254308891875613,0.0,3.3431888433152768,3.5573180256169947,455
0.0,0.0,0.969007382099933,0.0,139717
4.031037324548123,0.0,3.791507106490168,0.0,457
0.0,2.689419795221843,0.0,0.0,458
0.0,4.04447736322182,3.8499316188861257,4.270467675284246,115149
2.943161922845743,2.908169795221843,0.0,0.0,466
2.9185645497136905,0.0,0.0,0.0,83132
0.0,3.6591167649188128,3.6994266994266995,0.0,469
3.64981994024653,3.3702870831373146,4.736187428433431,0.0,8665
3.249673202614379,0.0,0.0,0.0,474
1.9185645497136903,0.0,0.0,0.0,8666
4.077450980392157,0.0,0.0,0.0,477
0.7643011332973555,0.0,0.0,0.0,8236
4.010006411229063,0.0,0.0,2.9798818383130334,480
0.0,4.092197572999621,2.846985296921446,4.223803827751196,481
0.0,5.092197572999621,5.1325075075075075,0.0,482
2.7643011332973555,2.867991223793272,2.2094398746572663,0.0,485
0.0,0.1537055095075579,0.0,0.0,8677
3.934658187599364,0.0,0.0,0.0,486
0.0,0.0,4.962739438467594,0.0,491
0.0,0.0,4.0468029004614365,0.0,492
0.0,2.908169795221843,0.0,0.0,493
0.0,3.079722005784788,3.0985706943534885,0.0,494
0.0,0.0,3.7211386644376336,3.5573180256169947,49647
4.02040154289228,2.5882293190313668,0.0,2.4647186147186146,497
2.136187953845647,0.0,1.1477625166149759,0.983941877794337,49649
2.2643011332973555,0.0,0.0,0.0,49651
4.503291534592453,0.0,0.0,3.7238038277511962,500
0.0,3.489419795221843,0.0,3.3659090909090907,501
0.0,0.0,3.147762516614976,2.983941877794337,74228
4.4185645497136905,0.0,0.0,0.0,8695
0.0,3.7226739686927766,3.506597227821768,3.8263301771214357,98809
0.0,0.0,0.9204076958314249,0.0,505
4.090539163871659,0.0,0.0,0.0,508
4.053087167609418,0.0,0.0,0.0,509
0.0,3.908169795221843,0.0,0.0,511
3.934658187599364,0.0,0.0,0.0,513
4.249673202614379,0.0,4.779999513810443,0.0,514
4.818360071301248,0.0,2.962739438467594,0.0,515
0.0,0.0,2.7094398746572663,0.0,516
0.0,0.0,0.969007382099933,0.0,107013
4.008021390374331,0.0,0.0,0.0,517
4.2146707926101845,3.794813741870187,3.8205433379089353,0.0,520
0.0,0.0,3.546802900461437,0.0,521
0.0,3.3958623287702254,3.6516043045148923,3.983941877794337,115210
0.0,0.0,3.7094398746572663,0.0,523
4.249673202614379,0.0,0.0,0.0,522
4.545047015088564,0.0,0.0,0.0,524
4.4185645497136905,0.0,0.0,0.0,8718
4.391589381110004,0.0,0.0,0.0,527
4.077450980392157,4.908169795221843,4.209439874657266,0.0,529
2.995942431451729,0.0,0.0,0.0,532
3.8183600713012478,0.0,2.546802900461437,0.0,534
3.4185645497136905,0.0,3.7211386644376336,3.5573180256169947,90647
0.0,0.0,4.709439874657266,0.0,535
0.0,0.0,4.72972972972973,0.0,538
4.4185645497136905,3.367991223793272,3.52020592020592,0.0,82459
0.0,2.0921975729996207,2.1325075075075075,0.0,540
5.25732002938364,4.7667582439092735,4.358678103320269,3.9951093377271416,541
0.0,1.7849254131993708,1.6477625166149759,1.483941877794337,82461
3.525258846285129,2.869694458222782,2.9342790035540465,4.340909090909091,543
4.764301133297355,0.0,0.0,0.0,8730
1.4185645497136905,0.0,1.064010032760033,0.0,546
3.855036311016379,0.0,2.596847433353907,3.565909090909091,551
3.4185645497136905,3.401541007343055,3.57972972972973,0.0,552
4.0172076460591075,4.117991223793272,4.962739438467594,0.0,553
3.6733007051428443,5.088229319031367,0.0,0.0,555
0.0,0.0,4.647762516614976,4.4839418777943365,172591
4.867084358452258,3.1474673745474444,3.3197180238617734,0.0,66097
0.0,0.0,0.0,3.9200757575757574,562
0.0,3.9751340809361286,0.0,0.0,581
3.1880859560353736,0.0,2.962739438467594,0.0,585
3.0039147872589584,0.0,0.0,0.0,586
3.8260819619105235,0.0,0.0,0.0,587
3.915020402419155,3.4735745647435445,0.0,3.96559159677878,588
3.7225787782948063,3.7944354537173783,0.0,3.836212181176013,589
0.0,0.0,3.064010032760033,0.0,8781
3.9842341534301395,4.679985832957692,0.0,0.0,8783
4.168241446732602,3.8771444449698578,3.702300994883792,3.8519082026801863,8784
3.234461819406788,0.0,3.668064814654657,0.0,592
3.4997985821936712,4.180570237699719,2.72972972972973,3.170075757575758,594
4.135187706078378,3.8645967632465403,0.0,3.3659511716197255,595
3.7398550023571113,4.68057023769972,2.521339536576699,0.0,596
4.7226308726661195,0.0,0.0,0.0,590
4.773010415284719,0.0,0.0,0.0,593
3.808311213789124,0.0,0.0,0.0,597
4.249673202614379,0.0,0.0,0.0,599
4.525258846285129,0.0,0.0,0.0,8795
2.0774509803921566,0.0,0.0,0.0,8796
0.0,0.0,0.0,3.0339941972920697,605
3.8832818495950687,3.5592567213855304,3.619208625453082,4.0210382355820045,41566
4.2306907211376075,5.117991223793272,3.8449647745788953,0.0,8798
3.6585050254208746,0.0,4.004236330641825,4.197948803255173,608
3.7443571673349987,3.4088075503238837,3.717278770927323,3.483941877794337,41569
0.0,0.0,3.466815506386609,2.8259090909090907,610
3.2519235542318192,2.7500258558279036,3.962739438467594,0.0,609
0.0,4.418233354543877,0.0,0.0,8804
0.0,0.0,3.2094398746572663,0.0,612
4.764301133297355,0.0,0.0,0.0,8800
2.4185645497136905,0.0,3.8617414952259987,0.0,8807
4.4185645497136905,0.0,3.238305126693124,0.0,616
3.8288771676654805,0.0,0.0,0.0,41571
0.0,0.0,1.564010032760033,0.0,8810
2.4185645497136905,0.0,0.0,0.0,41573
0.0,3.418233354543877,0.0,0.0,49772
3.9185645497136905,0.0,0.0,0.0,8808
0.0,3.2315884699206383,0.0,3.108077765607886,8815
0.0,3.2535223593244074,0.0,3.1300116550116552,189043
4.687550644825818,0.0,3.908055316724326,0.0,628
2.5450470150885636,0.0,0.0,3.1568181818181817,631
0.0,3.7590741342765965,4.4491174848317705,3.108077765607886,90746
3.5774509803921566,0.0,0.0,0.0,8827
4.045047015088564,0.0,1.8904620193879964,0.0,637
0.0,3.6591167649188128,3.6994266994266995,0.0,639
0.0,3.089419795221843,0.0,0.0,640
3.525258846285129,0.0,0.0,0.0,8832
0.0,0.0,3.7211386644376336,3.5573180256169947,131714
4.4185645497136905,0.0,4.469007382099933,0.0,107141
0.0,4.418233354543877,0.0,0.0,8838
3.525258846285129,0.0,0.0,0.0,647
3.7906699768787027,3.2651203472954315,3.933092387305802,0.0,648
0.0,0.0,2.969007382099933,0.0,139915
3.2643011332973555,0.0,0.0,0.0,8844
3.1501518568926583,0.0,0.0,3.1568181818181817,653
3.9185645497136905,4.679985832957692,0.0,0.0,98961
4.136841510855563,4.3856998429584335,3.1815815815815816,3.017128603104213,661
0.0,0.0,3.2094398746572663,0.0,663
3.4185645497136905,0.0,0.0,0.0,123545
3.4185645497136905,0.0,0.0,0.0,8860
5.264301133297355,0.0,0.0,0.0,33437
0.0,0.0,4.102540279968762,3.9200757575757574,671
3.3288771676654805,0.0,3.058768499668819,0.0,673
2.7519235542318192,0.0,2.564010032760033,0.0,8865
3.2643011332973555,0.0,0.0,0.0,680
4.400257813229185,3.818706023768923,3.897354774721145,2.0933063511830636,8873
4.363312089535739,3.97717202387031,4.273009898324508,4.608077765607886,8874
3.4185645497136905,3.3894197952218432,3.272248025454668,3.5573180256169947,58025
0.0,0.0,4.962739438467594,0.0,685
0.0,3.4671975729996207,3.064010032760033,0.0,8880
3.8183600713012478,0.0,0.0,0.0,691
0.0,2.0921975729996207,2.1325075075075075,0.0,692
0.0,3.089419795221843,0.0,0.0,694
0.0,3.7535223593244074,0.0,3.6300116550116552,189111
4.008021390374331,0.0,0.0,0.0,695
3.025258846285129,0.0,0.0,0.0,697
3.9013128532546957,0.0,3.147762516614976,2.983941877794337,58047
4.4185645497136905,4.04447736322182,3.3104289422645756,0.0,99007
0.0,3.598990760451611,4.1325075075075075,0.0,707
4.286492193094459,0.0,0.0,0.0,708
2.9185645497136905,0.0,0.0,0.0,709
0.0,1.7315884699206383,0.0,1.6080777656078862,711
3.2643011332973555,3.8383559654346087,3.8377889709184054,0.0,714
3.4185645497136905,0.0,3.7211386644376336,3.5573180256169947,8907
0.0,0.0,4.72972972972973,0.0,718
3.6573068930418398,0.0,3.969007382099933,0.0,719
4.268841644104568,0.0,0.0,0.0,720
2.7519235542318192,0.0,0.0,0.0,8910
4.077450980392157,4.8309292291841075,4.147762516614976,3.983941877794337,8914
3.4185645497136905,0.0,0.0,0.0,74450
3.7047169619429376,5.068730140049429,0.0,0.0,724
3.9683442565342895,2.967687835753201,4.537650429642397,4.270848048816085,33493
5.025258846285129,4.679985832957692,4.370442569463449,0.0,8917
5.4185645497136905,3.778431358896704,4.28598326659934,3.483941877794337,74458
3.4185645497136905,0.0,0.0,0.0,33499
3.7519235542318192,0.0,3.7282795407553495,0.0,733
3.6983779142593276,0.0,2.96481449497568,3.1568181818181817,736
0.0,3.0687301400494293,0.0,0.0,737
0.0,0.0,4.0468029004614365,0.0,8928
3.249673202614379,0.0,4.564010032760033,4.017128603104213,741
0.0,3.0687301400494293,2.024578538117907,2.6001363626915848,743
4.71481103686227,4.28491755204251,4.140235554439137,0.0,745
0.0,3.9463005291667974,3.986610463674684,0.0,82667
0.0,2.0921975729996207,2.1325075075075075,0.0,748
4.4185645497136905,4.532898056091408,4.4814536481755205,5.057318025616995,750
4.4185645497136905,4.408807550323884,3.7825868193379826,3.3846065183351133,90866
0.0,0.0,3.469007382099933,0.0,8946
0.0,0.0,4.564010032760033,0.0,41716
4.097779737612776,0.0,4.0864514504345975,0.0,8949
4.639762198105903,4.172271231706757,4.147762516614976,3.983941877794337,8950
0.0,3.418233354543877,0.0,0.0,8951
0.0,3.418233354543877,0.0,0.0,58103
0.0,0.0,4.221138664437634,4.057318025616995,58105
3.025258846285129,0.0,2.7318321170712716,3.0573180256169947,762
3.4185645497136905,0.0,4.564010032760033,0.0,66297
2.9185645497136905,0.0,0.0,0.0,8947
2.6471803874258955,2.5589850126131477,0.0,2.967436439007095,765
0.0,4.026175592947444,4.213282361308678,0.0,8958
3.525258846285129,0.0,3.564010032760033,0.0,8957
4.1869153396211845,3.923628391823468,3.7706243497173264,3.713846777771468,8961
3.4185645497136905,0.0,0.0,0.0,8965
0.0,0.0,3.7211386644376336,3.5573180256169947,8968
3.9185645497136905,0.0,0.0,0.0,8969
4.346007487653237,4.049951960555748,4.042113905239475,4.041744318378879,778
4.045425649499231,4.617991223793272,0.0,0.0,8970
4.059773572272092,0.0,3.830567305932425,3.270848048816085,8972
3.6990092055779873,3.4963809266070562,3.376809263798468,0.0,780
0.0,3.7315884699206383,0.0,3.608077765607886,8974
3.3318971789022878,3.7039561242844923,4.1815815815815816,3.1568181818181817,783
3.025258846285129,3.356521683579377,4.1834968530174015,0.0,784
3.525258846285129,3.576164545890893,3.4154440154440153,0.0,785
3.025258846285129,3.143689619008355,2.8417399851732936,0.0,786
0.0,0.0,4.137276469527193,0.0,8973
2.677733772964179,0.0,2.9343458490776704,0.0,788
0.0,0.0,3.920407695831425,0.0,8977
4.025258846285129,0.0,4.0468029004614365,0.0,8981
3.8792665829826216,0.0,3.310588747581053,0.0,8983
3.9185645497136905,3.669127057580292,4.059518329944708,4.4839418777943365,8984
5.008021390374331,0.0,0.0,0.0,798
4.249673202614379,0.0,3.7094398746572663,3.4200757575757574,799
4.249673202614379,0.0,0.0,0.0,800
0.0,0.0,2.1815815815815816,0.0,801
3.0774509803921566,0.0,0.0,3.2105610417226593,802
0.0,0.0,3.545744104703505,0.0,805
0.0,0.0,4.1815815815815816,0.0,808
